transaction_id,version,unique_bukken_key,bukken_meishou,shubetu,kouzou,shozaiti,shozaiti_todouhuken,shozaiti_sikutyouson,shozaiti_tyoumei,shozaiti_tyoume,kansei_nengetu,kaisuu,soukosuu,heyabangou,yachin,kyouekihi,sikikin,sikikin_tani,reikin,reikin_tani,hoshoukin,hoshoukin_tani,sikibiki_shoukyaku,sikibiki_shoukyaku_tani,kousinryou,kousinryou_tani,shozaikai,madori,madori_serviceroom_flg,senyuumenseki,tyuusharyou,tyuushajyou_bikou,hoken,tyukai_tesuryou,hoka_shokihiyou,hoka_shohiyou,hoshougaisha,koutuu_1_rosen,koutuu_1_eki,koutuu_1_bus,koutuu_1_toho,koutuu_2_rosen,koutuu_2_eki,koutuu_2_bus,koutuu_2_toho,koutuu_3_rosen,koutuu_3_eki,koutuu_3_bus,koutuu_3_toho,ikkaino_bukken_flg,nikai_ijyou_flg,saijyoukai_flg,kadobeya_flg,minamimuki_flg,gas_konro_flg,ih_cooking_heater_flg,konro_hutakuchi_ijyou_flg,system_kitchen_flg,counter_kitchen_flg,shokkiarai_kansouki_flg,disposer_flg,jyousuiki_flg,bath_toilet_betu_flg,oidaki_kinou_flg,onsui_senjyoutuki_danbaou_benza_flg,yokusitu_kansouki_flg,senmenjyo_dokuritu_flg,situnai_sentakuki_okiba_flg,yokusitu_danbou_flg,yokusitu_tv_flg,mist_sauna_flg,senpatu_senmen_keshoudai_flg,hitotubo_huro_flg,air_conditioner_flg,yukadanbou_flg,touyu_danbou_flg,gasu_danbou_flg,sekiyu_danbou_flg,nidaime_air_conditioner_flg,tosigas_flg,all_denka_flg,propane_gas__flg,maisonette_flg,flooring_flg,senyouniwa_flg,balcony_flg,balcony_nimenijyou_flg,roof_balcony_flg,barrier_free_flg,roft_flg,elevator_flg,sikitinai_gomi_okiba_flg,24jikan_gomi_dasi_ka_flg,bouonsitu_flg,tikasitu_flg,pair_glass_flg,24jikan_kanki_system_flg,koushaon_yuka_flg,shoumei_kigu_flg,situnai_monohosi_flg,hutari_nyukyo_ka_flg,jyosei_gentei_flg,pet_flg,gakki_soudan_ka_flg,jimusho_ka_flg,room_share_ka_flg,hoshounin_huyou_flg,tokutei_yuuryou_tintai_jyutaku_flg,customize_ka_flg,koureisha_soudan_flg,diy_ka_flg,monthly_ka_flg,auto_lock_flg,bouhan_camera_flg,tv_interphone_flg,kanrinin_ari_flg,takuhai_box_flg,home_security_flg,dimple_key_flg,dendou_shutter_flg,bouhanyou_glass_flg,shutter_amado_flg,card_key_flg,genkanjyou_nijyou_flg,jinkan_sensor_light_flg,cable_tv_flg,cs_antenna_flg,bs_antenna_flg,internet_siyouryou_muryou_flg,hikari_fiber_flg,internet_taiou_flg,walk_in_closet_flg,yukasita_shuunou_flg,shoes_box_flg,gaibu_monooki_flg,shuunou_space_flg,tyuushajyou_ari_flg,tyuushajyou_2daiijyou_flg,sikitinai_tyuushajyou_flg,bike_okiba_ari_flg,tyuurinnjyou_ari_flg,reform_renovation_flg,kagu_kaden_tuki_flg,designers_flg,tower_mansion_flg,bujyo_tintai_flg,kanseina_jyutakugai_flg,tile_hari_flg,athome_flg,homes_flg,suumo_flg,sinchiku_flg
83330,"2019-09-01 00:00:00",東京都中野区大和町1丁目_199401_24_2_2_,ユングハイム大和町,アパート,木造在来,東京都中野区大和町1丁目,東京都,中野区,大和町,1丁目,"1994-01-01 00:00:00",2,NULL,NULL,64000,2000,64000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,24.36,NULL,NULL,要,NULL,NULL,NULL,NULL,JR中央線,高円寺,NULL,12,JR中央線,中野,NULL,20,西武新宿線,野方,NULL,7,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
85364,"2019-09-01 00:00:00",東京都中野区中央4丁目_199103_15_2_2_205,"ルミエール中野 205 ワンルーム",アパート,木造在来,東京都中野区中央4丁目,東京都,中野区,中央,4丁目,"1991-03-01 00:00:00",2,NULL,205,50000,2000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,15,34560,"近有  /月","要 2年 15,000円",NULL,"鍵交換代：21,600円",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,4,JR中央線,中野,NULL,13,東京メトロ丸ノ内方南支線,中野新橋,NULL,15,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
91047,"2019-09-01 00:00:00",東京都中野区上高田5丁目_198507_16_2_2_,上高田5丁目,アパート,木造在来,東京都中野区上高田5丁目,東京都,中野区,上高田,5丁目,"1985-07-01 00:00:00",2,NULL,NULL,56000,2000,56000,円,56000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1R,NULL,16.1,NULL,NULL,2万円2年,1.08ヶ月,合計1.62万円（内訳：くらしーど24　税込）,NULL,"保証会社利用可 当社指定",西武新宿線,新井薬師,NULL,4,西武新宿線,沼袋,NULL,12,JR中央線,中野,NULL,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
93570,"2019-09-01 00:00:00",東京都中野区中央4丁目_200101_21_3_3_301,"ローレル三ツ輪 301 ワンルーム",マンション,重量鉄骨造,東京都中野区中央4丁目,東京都,中野区,中央,4丁目,"2001-01-01 00:00:00",3,NULL,301,80000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,3,1R,NULL,20.52,27000,"近有  /月",不要,NULL,"鍵交換代：17,280円、消火剤：7,344円、24時間安心サポート：2,700円、町会費：2,400円",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,7,JR中央線,中野,NULL,10,東京メトロ丸ノ内方南支線,中野新橋,NULL,15,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
96804,"2019-09-01 00:00:00",東京都中野区中央3丁目_201208_9_2_1_101,"フェリスボヌール 101 ワンルーム",アパート,木造在来,東京都中野区中央3丁目,東京都,中野区,中央,3丁目,"2012-08-01 00:00:00",2,NULL,101,54000,3000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,9.31,NULL,NULL,"要 2年 13,000円",不要,"なし、鍵交換代等：10,800円～",NULL,NULL,JR中央線,中野,NULL,13,東京メトロ丸ノ内線,新中野,NULL,7,都営大江戸線,中野坂上,NULL,12,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
97877,"2019-09-01 00:00:00",東京都中野区本町3丁目_198003_54_6_3_,"新中野駅 5分 3階 2LDK",マンション,鉄筋コンクリート造,東京都中野区本町3丁目,東京都,中野区,本町,3丁目,"1980-03-01 00:00:00",6,NULL,NULL,149000,7000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,3,2LDK,NULL,54,33480,"有  /月",要,NULL,なし,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,5,都営大江戸線,中野坂上,NULL,7,JR中央線,中野,NULL,18,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
98977,"2019-09-01 00:00:00",東京都中野区中央5丁目_198201_36_8_3_,"東京メトロ丸ノ内線 新中野駅 8階建 築38年",マンション,鉄骨鉄筋コンクリート造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1982-01-01 00:00:00",8,NULL,NULL,90000,3000,90000,円,90000,円,NULL,NULL,NULL,NULL,NULL,NULL,3,1DK,NULL,36,NULL,NULL,-,1ヶ月,NULL,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,5,東京メトロ丸ノ内線,東高円寺,NULL,7,JR中央線,中野,NULL,12,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
100498,"2019-09-01 00:00:00",東京都中野区大和町1丁目_199109_21_3_3_301,"コーポクスミ 301号室",マンション,重量鉄骨造,東京都中野区大和町1丁目,東京都,中野区,大和町,1丁目,"1991-09-01 00:00:00",3,NULL,301,70000,2000,70000,円,70000,円,NULL,NULL,NULL,NULL,NULL,NULL,3,1K,NULL,21,NULL,NULL,2.1万円2年,0.5ヶ月,NULL,更新料　新賃料1.00ヶ月分,"保証会社利用必 初回総賃料の50％",JR総武線,高円寺,NULL,11,西武新宿線,野方,NULL,12,JR総武線,中野,NULL,20,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100661,"2019-09-01 00:00:00",東京都中野区本町4丁目_201903_37_11_6_604,"アトラスリベルタ新中野 604号室",マンション,鉄筋コンクリート造,東京都中野区本町4丁目,東京都,中野区,本町,4丁目,"2019-03-01 00:00:00",11,37,604,165000,10000,165000,円,165000,円,NULL,NULL,NULL,NULL,NULL,NULL,6,1LDK,NULL,37.07,NULL,NULL,2.55万円2年,1.08ヶ月,合計1.5万円（内訳：その他費用15000円）,NULL,"オリコフォレントインシュア利用必 オリコフォレントインシュア",東京メトロ丸ノ内線,新中野,NULL,2,JR中央線,中野,NULL,14,NULL,NULL,NULL,NULL,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105724,"2019-09-01 00:00:00",東京都杉並区高円寺北1丁目_200608_31_2_1_,"JR中央線 高円寺駅 2階建 築14年",アパート,軽量鉄骨造,東京都杉並区高円寺北1丁目,東京都,杉並区,高円寺北,1丁目,"2006-08-01 00:00:00",2,NULL,NULL,98000,5000,98000,円,98000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,30.64,28000,"近隣50m ",2万円2年,1.08ヶ月,合計2.6万円（内訳：鍵交換代　25920円税込）,NULL,NULL,JR中央線,高円寺,NULL,10,JR中央線,中野,NULL,13,東京メトロ丸ノ内線,東高円寺,NULL,15,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
108366,"2019-09-01 00:00:00",東京都中野区中央5丁目_197201_15_2_2_213,"みどりハイツ 213 ワンルーム",アパート,木造在来,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1972-01-01 00:00:00",2,NULL,213,50000,1000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1R,NULL,15,NULL,NULL,"要 2年 15,000円 火災",NULL,－,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,6,JR中央線,中野,NULL,8,東京メトロ丸ノ内線,東高円寺,NULL,14,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
109913,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_198003_40_4_2_301,"高木マンション 301 2DK",マンション,鉄筋コンクリート造,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1980-03-01 00:00:00",4,NULL,301,115000,3000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2DK,NULL,40,NULL,NULL,要,NULL,－,NULL,NULL,JR中央線,中野,NULL,6,東京メトロ丸ノ内線,東高円寺,NULL,10,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115426,"2019-09-01 00:00:00",東京都中野区中央4丁目_199103_12_2_2_205,"ルミエール中野 205 ワンルーム",アパート,木造在来,東京都中野区中央4丁目,東京都,中野区,中央,4丁目,"1991-03-01 00:00:00",2,NULL,205,50000,2000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,12.48,NULL,NULL,"要 15,000円",NULL,"なし、鍵交換代等：21,600円～",NULL,NULL,JR中央線,中野,NULL,13,東京メトロ丸ノ内線,新中野,NULL,4,東京メトロ丸ノ内方南支線,中野新橋,NULL,14,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
116577,"2019-09-01 00:00:00",東京都杉並区高円寺南4丁目_198808_41_5_2_,"高円寺駅 9分 2階 2DK",マンション,鉄筋コンクリート造,東京都杉並区高円寺南4丁目,東京都,杉並区,高円寺南,4丁目,"1988-08-01 00:00:00",5,NULL,NULL,120000,8000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,2DK,NULL,40.87,NULL,NULL,不要,NULL,なし,NULL,NULL,JR総武線,高円寺,NULL,9,東京メトロ丸ノ内線,東高円寺,NULL,9,JR総武線,中野,NULL,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
121651,"2019-09-01 00:00:00",東京都中野区中央3丁目_199003_20_7_5_,"新中野駅 5分 5階 ワンルーム",マンション,重量鉄骨造,東京都中野区中央3丁目,東京都,中野区,中央,3丁目,"1990-03-01 00:00:00",7,NULL,NULL,70000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,5,1R,NULL,20,NULL,NULL,"要 2年 20,000円",NULL,"その他費用：16,200円、鍵交換代等：14,040円～",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,5,JR中央線,中野,NULL,11,JR総武線,中野,NULL,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
123650,"2019-09-01 00:00:00",東京都中野区中央2丁目_199901_26_7_7_,"中野坂上駅 5分 7階 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区中央2丁目,東京都,中野区,中央,2丁目,"1999-01-01 00:00:00",7,NULL,NULL,83000,7000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,7,1R,NULL,26.22,NULL,NULL,"要 2年 20,000円",NULL,"その他費用：16,200円、鍵交換代等：14,040円～",NULL,NULL,東京メトロ丸ノ内線,中野坂上,NULL,5,東京メトロ丸ノ内線,新中野,NULL,11,JR中央線,中野,NULL,24,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
124197,"2019-09-01 00:00:00",東京都中野区中央5丁目_200908_46_2_2_,"アルボル 2K",その他,木造在来,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"2009-08-01 00:00:00",2,NULL,NULL,129000,3500,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,2K,NULL,46.47,NULL,NULL,"要 2年 29,500円",NULL,なし,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,7,東京メトロ丸ノ内線,東高円寺,NULL,11,JR総武線,中野,NULL,11,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0
129831,"2019-09-01 00:00:00",東京都中野区中野5丁目_201810_16_3_3_,"JR中央線 中野駅 3階建 築1年",マンション,重量鉄骨造,東京都中野区中野5丁目,東京都,中野区,中野,5丁目,"2018-10-01 00:00:00",3,NULL,NULL,77000,2000,77000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1R,NULL,16.19,NULL,NULL,要,不要,"合計3.78万円（内訳：24時間安心サポート1.62万円 鍵交換代2.16万円）",更新料　新賃料1.00ヶ月分　室内清掃費用　43200円　火災保険　500円,"保証会社利用必 【JACCS】初回：総額賃料40％　月額：1％　毎年：10，000円",JR中央線,中野,NULL,7,東京メトロ丸ノ内線,新中野,NULL,15,JR中央線,東中野,NULL,16,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130103,"2019-09-01 00:00:00",東京都中野区上高田2丁目_201606_20_3_1_102,"HIJ上高田 102 1K",アパート,木造在来,東京都中野区上高田2丁目,東京都,中野区,上高田,2丁目,"2016-06-01 00:00:00",3,NULL,102,74000,3000,74000,円,74000,円,NULL,NULL,NULL,NULL,1,ヶ月,1,1K,NULL,20.16,NULL,NULL,不要,不要,"諸経費：1,080円、鍵交換代等：21,600円～",NULL,NULL,西武新宿線,新井薬師,NULL,5,JR中央線,中野,NULL,13,JR総武線,東中野,NULL,21,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
130715,"2019-09-01 00:00:00",東京都中野区上高田5丁目_201209_27_3_1_102,"グランシャン 01020 1K",マンション,鉄筋コンクリート造,東京都中野区上高田5丁目,東京都,中野区,上高田,5丁目,"2012-09-01 00:00:00",3,NULL,102,86000,4000,NULL,NULL,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,1,1K,NULL,26.93,NULL,NULL,要,NULL,なし,NULL,NULL,JR中央線,中野,NULL,20,西武新宿線,新井薬師,NULL,3,西武新宿線,沼袋,NULL,13,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
132530,"2019-09-01 00:00:00",東京都中野区本町4丁目_198104_47_2_2_1,"本町四丁目テラス 0001 2LDK",その他,木造在来,東京都中野区本町4丁目,東京都,中野区,本町,4丁目,"1981-04-01 00:00:00",2,NULL,1,140000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,2LDK,NULL,46.72,NULL,NULL,"要 2年 20,000円",15.12万円,なし,NULL,NULL,東京メトロ丸ノ内方南支線,中野新橋,NULL,4,東京メトロ丸ノ内線,中野坂上,NULL,12,JR総武線,中野,NULL,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133832,"2019-09-01 00:00:00",東京都中野区中央4丁目_198409_29_2_2_201,"ストークハイツ藤井 201 2K",アパート,木造在来,東京都中野区中央4丁目,東京都,中野区,中央,4丁目,"1984-09-01 00:00:00",2,NULL,201,75000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,2K,NULL,29.18,NULL,NULL,"要 15,000円",4.05万円,"書類作成手数料：8,640円",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,5,JR総武線,中野,NULL,9,東京メトロ丸ノ内方南支線,中野新橋,NULL,17,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
136623,"2019-09-01 00:00:00",東京都中野区中央4丁目_199109_43_2_2_,"久保村邸 2階 2K",アパート,軽量鉄骨造,東京都中野区中央4丁目,東京都,中野区,中央,4丁目,"1991-09-01 00:00:00",2,NULL,NULL,130000,5000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,2K,NULL,43.2,NULL,NULL,"要 2年 20,000円",NULL,"簡易消火器：5,980円、鍵交換代等：32,400円～",NULL,NULL,JR中央線,中野,NULL,7,東京メトロ丸ノ内線,新中野,NULL,7,東京メトロ丸ノ内線,中野坂上,NULL,16,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
139645,"2019-09-01 00:00:00",東京都中野区上高田5丁目_201209_27_3_2_202,"クランシャン 202 1K",マンション,鉄筋コンクリート造,東京都中野区上高田5丁目,東京都,中野区,上高田,5丁目,"2012-09-01 00:00:00",3,NULL,202,90000,4000,NULL,NULL,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,26.93,NULL,NULL,要,NULL,"クリーニング代：40,000円",NULL,NULL,西武新宿線,新井薬師,NULL,3,西武新宿線,沼袋,NULL,15,JR中央線,中野,NULL,21,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
140339,"2019-09-01 00:00:00",東京都中野区沼袋1丁目_198702_45_5_2_,"西武新宿線 沼袋駅 5階建 築33年",マンション,鉄筋コンクリート造,東京都中野区沼袋1丁目,東京都,中野区,沼袋,1丁目,"1987-02-01 00:00:00",5,NULL,NULL,100000,20000,100000,円,100000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,2LDK,NULL,45,NULL,NULL,2.3万円2年,NULL,NULL,NULL,"保証会社利用必 総賃料の30％～50％※口座振替です",西武新宿線,沼袋,NULL,3,JR中央線,中野,NULL,20,西武新宿線,新井薬師,NULL,10,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
